Id;ConducenHijos;Edad;NHijos;AntiguedadTrabajo;Ingresos;Soltero;ValorDomicilio;Genero;Educacion;Trabajo;DistanciaTrabajo;Uso;ValVehiculo;Experiencia;Tipo;ColorRojo;TCuantia;NSiniestros;Suspensiones;Motor;Antiguedad;Zona
87607;0;52;0;14;$106,218;No;$323,804;F;Master;Abogado;47;Privado;$12,120;1;SUV;no;$0;0;No;0;12;Urbano
45046;0;39;3;12;$69,394;Si;$0;F;PhD;Abogado;52;Privado;$9,720;1;SUV;no;$0;0;Si;0;13;Urbano
18577;0;50;0;13;$94,589;No;$276,150;M;Bachiller;Independiente;8;Privado;$6,500;11;Minivan;no;$0;0;No;2;1;Urbano
27489;0;28;2;8;$28,472;Si;$0;M;Técnico;Independiente;59;Comercial;$15,920;3;Minivan;si;$0;0;No;2;9;Rural
20968;1;36;2;8;$88,236;Si;$0;F;Superior;Administrador;20;Privado;$19,050;1;Minivan;no;$0;0;Si;5;13;Urbano
67102;0;53;0;9;$30,012;No;$0;F;Master;Deportista;17;Privado;$15,990;17;Minivan;no;$0;0;Si;0;15;Urbano
22680;0;52;0;8;$44,432;No;$149,078;M;Master;Abogado;22;Privado;$18,100;6;Van;si;$0;0;No;0;13;Urbano
62938;0;57;0;10;$162,165;No;$437,750;M;PhD;Doctor;33;Privado;$13,820;6;Minivan;si;$0;0;No;0;20;Urbano
76543;0;46;0;10;$123,289;No;;M;PhD;;24;Comercial;$18,430;5;Van;no;$0;0;No;0;12;Urbano
26293;0;48;0;12;$24,671;No;$0;F;Bachiller;Independiente;22;Privado;$3,970;6;Deportivo;no;$0;0;No;1;1;Rural
16421;0;36;3;19;$34,658;No;$191,264;F;Técnico;Independiente;25;Comercial;$24,600;4;Pickup;no;$0;0;No;1;1;Urbano
37834;0;44;0;4;$31,473;No;$0;F;Superior;Administrador;36;Privado;$5,900;4;SUV;no;$0;0;No;0;5;Rural
24928;0;46;0;7;$76,216;No;$0;F;Master;Ingeniero;56;Privado;$13,720;4;SUV;no;$0;0;Si;3;19;Urbano
67913;0;48;0;12;$105,199;No;;F;Master;Abogado;25;Privado;$16,970;1;Deportivo;no;$0;0;No;3;14;Urbano
13804;0;52;0;12;$23,406;No;$175,922;M;Bachiller;Independiente;25;Privado;$6,960;13;Pickup;si;$0;0;No;0;8;Urbano
96313;0;50;0;10;$24,358;No;$128,210;M;Bachiller;Independiente;11;Privado;$17,790;3;Van;no;$0;0;Si;0;7;Urbano
58722;0;34;1;10;$79,445;Si;$0;F;PhD;Abogado;36;Privado;$12,840;1;SUV;no;$0;0;Si;3;;Urbano
18975;0;52;0;13;$41,137;No;;M;Master;Administrador;47;Privado;$15,770;4;Minivan;no;$0;0;No;0;15;Rural
82052;0;38;2;9;$100,355;Si;$0;M;Master;;36;Comercial;$28,670;1;Camión;si;$0;0;No;1;17;Rural
50002;0;39;2;0;$0;No;$69,369;F;Técnico;Ingeniero;36;Privado;$8,750;4;Deportivo;no;$0;0;No;0;8;Urbano
20522;0;45;0;15;$15,151;No;$119,434;F;Bachiller;Arquitecto;40;Privado;$10,380;4;SUV;no;$0;0;No;2;1;Urbano
68903;0;46;0;0;$0;No;$59,722;F;Superior;Ingeniero;54;Privado;$6,140;1;SUV;no;$0;0;No;1;9;Rural
11902;0;57;0;11;$173,426;No;$401,463;F;Master;Abogado;19;Privado;$18,840;3;Minivan;no;$0;0;No;1;8;Urbano
27964;0;58;0;10;$182,598;No;$460,349;F;PhD;Doctor;24;Privado;$25,560;7;Minivan;no;$0;0;No;0;14;Urbano
92535;0;55;0;0;$0;No;$0;F;PhD;Ingeniero;36;Privado;$2,950;4;SUV;no;$0;0;No;0;12;Urbano
16006;0;47;0;6;$25,871;No;$193,683;F;Técnico;Independiente;38;Comercial;$15,330;1;SUV;no;$0;0;Si;6;9;Urbano
96069;0;43;0;11;$142,297;No;$0;F;PhD;Abogado;6;Privado;$24,360;6;Minivan;no;$0;0;No;0;;Urbano
65840;0;46;0;8;$35,995;No;$0;M;Master;Administrador;58;Comercial;$5,100;1;Pickup;no;$0;0;Si;0;12;Urbano
66043;0;50;0;12;$76,861;No;;F;Superior;Administrador;25;Privado;$12,170;11;Pickup;no;$0;0;No;1;5;Urbano
66763;0;65;0;12;$60,349;No;$247,580;M;Master;Abogado;40;Privado;$14,030;6;Deportivo;si;$0;0;Si;1;10;Urbano
99289;0;47;0;10;$28,129;No;$162,420;F;Técnico;Arquitecto;32;Privado;$11,030;13;SUV;no;$0;0;No;0;1;Rural
63957;0;50;0;13;$93,454;No;$236,061;M;Superior;Administrador;13;Comercial;$24,090;6;Camión;si;$0;0;No;1;10;Urbano
16584;0;64;0;10;$96,238;No;$290,724;M;Master;Abogado;40;Privado;$13,130;1;SUV;si;$0;0;No;2;1;Urbano
82468;0;38;0;12;$127,903;No;$348,479;F;Superior;Deportista;19;Privado;$18,090;1;SUV;no;$0;0;Si;1;5;Urbano
32105;0;34;2;13;$86,323;No;$266,214;F;Superior;Administrador;27;Privado;$6,270;4;SUV;no;$0;0;No;1;7;Urbano
70658;0;49;0;14;$90,036;No;$0;M;Superior;Deportista;21;Privado;$17,110;18;Van;si;$0;0;No;0;17;Urbano
19564;0;35;0;;$73,106;No;$257,856;M;PhD;;6;Comercial;$20,680;10;Van;no;$0;0;Si;7;13;Urbano
63510;0;33;0;12;$40,071;No;;F;Superior;Arquitecto;23;Privado;$8,810;1;SUV;no;$0;0;No;0;10;Urbano
10017;0;42;0;11;$22,486;No;;M;Master;Ingeniero;13;Privado;$12,810;1;Minivan;si;$0;0;No;0;22;Urbano
53523;0;41;0;10;$32,774;No;$0;F;Técnico;Arquitecto;44;Privado;$20,120;4;Minivan;no;$0;0;No;0;1;Rural
26384;0;46;0;;$67,410;No;$210,755;F;Master;Administrador;31;Privado;$30,350;3;Van;no;$0;0;No;0;22;Urbano
10962;0;53;0;13;$33,354;No;$165,408;F;Superior;Ingeniero;49;Privado;$12,680;6;SUV;no;$0;0;No;0;10;Rural
81278;0;44;0;8;;No;$231,094;F;Master;Abogado;29;Privado;$18,890;1;Minivan;no;$0;0;No;0;21;Urbano
52700;3;44;4;18;$59,352;No;$192,373;M;Técnico;Deportista;17;Privado;$15,470;1;Minivan;si;$0;0;No;0;1;Urbano
15019;0;28;2;9;$54,005;No;$164,212;F;Superior;Independiente;46;Comercial;$1,500;1;Deportivo;no;$0;0;No;0;7;Rural
57963;1;60;2;17;$52,002;Si;$242,854;M;Master;;5;Comercial;$28,140;4;Camión;no;$0;0;No;0;12;Urbano
90380;0;31;1;12;$22,654;Si;$0;F;Bachiller;Independiente;38;Privado;$23,250;1;Pickup;no;$0;0;No;2;6;Urbano
91034;0;42;0;10;$61,419;No;$196,525;M;Bachiller;Independiente;6;Comercial;$27,380;1;Camión;no;$0;0;No;0;4;Urbano
11004;1;39;2;12;$61,612;No;$219,629;F;Técnico;Independiente;32;Comercial;$24,780;4;Pickup;no;$0;0;No;0;1;Rural
71513;0;45;0;12;$43,998;No;;F;Master;Deportista;16;Privado;$20,430;4;Pickup;no;$0;0;No;1;15;Urbano
14771;0;55;0;6;$51,516;No;$0;M;Master;;39;Comercial;$11,940;10;Pickup;si;$0;0;No;0;19;Urbano
37314;0;42;0;;$107,562;No;$281,386;F;Superior;Deportista;36;Privado;$21,600;8;SUV;no;$0;0;No;1;15;Urbano
29563;0;32;3;12;$66,841;Si;$0;F;Superior;Deportista;12;Privado;$4,700;10;SUV;no;$0;0;No;0;;Urbano
38838;0;47;0;9;$133,908;No;$358,993;M;PhD;;26;Comercial;$17,320;5;Van;si;$0;0;No;1;16;Urbano
96952;0;37;1;9;$6,478;No;$114,124;F;Técnico;Estudiante;43;Privado;$5,300;1;SUV;no;$0;0;No;0;8;Urbano
44735;0;47;0;;$167,760;No;$0;M;PhD;;23;Comercial;$22,980;1;Camión;si;$0;0;No;0;17;Urbano
99533;0;28;1;12;$64,854;No;$205,489;F;Superior;Independiente;46;Privado;$25,980;1;Minivan;no;$0;0;No;0;11;Rural
64290;0;47;0;10;$71,976;No;$207,191;M;Superior;Independiente;21;Comercial;$34,790;4;Camión;si;$0;0;No;3;11;Urbano
88479;0;50;0;8;$34,273;No;$0;F;Bachiller;Arquitecto;52;Privado;$11,770;9;Minivan;no;$0;0;No;2;6;Urbano
90067;0;73;0;6;$62,664;No;$0;M;Superior;Deportista;33;Privado;$15,070;1;Minivan;si;$0;0;No;5;8;Urbano
46882;0;45;1;12;$91,347;No;$301,304;M;Master;Deportista;37;Privado;$17,130;7;Van;si;$0;0;No;0;14;Urbano
54085;0;43;3;15;$220,895;No;$547,820;M;PhD;;33;Comercial;$34,800;1;Camión;no;$0;0;No;4;12;Urbano
32178;0;34;1;12;$115,617;No;$257,496;M;Master;Administrador;17;Privado;$13,060;7;Minivan;si;$0;0;No;0;18;Urbano
52244;1;44;3;0;$0;No;$0;F;Técnico;Estudiante;57;Privado;$7,900;6;SUV;no;$0;0;Si;1;11;Urbano
59895;2;36;4;11;$27,579;Si;$82,613;F;Técnico;Independiente;34;Comercial;$7,860;4;Minivan;no;$0;0;No;0;1;Rural
22460;0;45;0;12;$20,850;No;$129,556;F;Técnico;Arquitecto;48;Comercial;$9,590;7;Deportivo;no;$0;0;No;0;1;Rural
25127;0;46;0;13;;No;$168,933;M;Superior;Arquitecto;34;Privado;$12,360;5;Minivan;no;$0;0;No;0;11;Rural
57545;0;40;3;10;$15,519;Si;$158,830;M;Bachiller;Arquitecto;22;Privado;$7,050;6;Pickup;no;$0;0;No;3;1;Rural
54081;0;48;0;;$64,286;No;$0;F;Master;Deportista;37;Privado;$19,710;6;Minivan;no;$0;0;No;1;15;Urbano
23642;0;35;3;12;$20,986;Si;$0;F;Técnico;Independiente;37;Comercial;$7,100;11;Minivan;no;$0;0;No;2;;Urbano
47973;0;46;0;7;$76,216;No;$0;F;Master;Ingeniero;56;Privado;$13,720;4;SUV;no;$0;0;Si;3;19;Urbano
83743;0;46;0;;$71,869;No;$246,071;M;Master;Administrador;53;Comercial;$30,710;8;Camión;si;$0;0;No;0;15;Urbano
36140;0;54;0;15;$4,716;No;$120,571;M;Técnico;Estudiante;25;Privado;$7,770;13;Pickup;no;$0;0;No;1;1;Urbano
17735;0;45;0;11;$91,324;No;$261,739;M;Superior;Deportista;31;Privado;$6,000;11;Pickup;si;$0;0;No;0;1;Urbano
99878;0;31;1;11;$101,321;Si;;M;Superior;Administrador;5;Privado;$11,640;1;Minivan;si;$0;0;No;0;11;Urbano
88698;0;57;0;5;$123,051;No;$377,108;F;Bachiller;Independiente;32;Privado;$7,200;1;SUV;no;$0;0;No;1;1;Rural
97936;1;43;1;12;$41,720;No;$170,273;F;Técnico;Arquitecto;37;Privado;$12,190;6;Minivan;no;$0;0;No;0;1;Urbano
30693;0;53;0;9;$30,047;No;$117,269;F;Técnico;Arquitecto;28;Privado;$9,800;1;SUV;no;$0;0;No;0;9;Urbano
88282;0;51;0;0;$0;No;$0;M;Bachiller;Estudiante;43;Privado;$1,500;9;Minivan;no;$0;0;No;0;1;Rural
70582;0;58;0;13;$44,949;No;$185,547;M;Superior;Independiente;41;Comercial;$15,520;1;Minivan;no;$0;0;No;2;11;Rural
87089;0;43;0;12;$85,358;No;$255,939;M;Técnico;Administrador;20;Privado;$25,160;14;Minivan;si;$0;0;No;0;1;Urbano
59808;0;44;2;13;$60,448;No;$218,546;F;Técnico;Deportista;52;Privado;$7,540;1;Deportivo;no;$0;0;No;0;;Urbano
91406;0;50;0;13;$64,489;No;$180,165;F;Superior;Administrador;73;Privado;$12,950;6;Deportivo;no;$0;0;Si;4;15;Rural
81903;0;33;3;14;$6,607;No;$0;M;Bachiller;Arquitecto;9;Privado;$15,770;1;Minivan;si;$0;0;No;0;1;Urbano
65430;0;35;0;7;$74,194;No;$210,282;M;Técnico;Independiente;35;Comercial;$25,610;4;Camión;si;$0;0;No;0;1;Urbano
52370;0;38;1;9;$34,319;No;$202,323;F;Técnico;Arquitecto;48;Privado;$13,460;4;Minivan;no;$0;0;No;1;1;Urbano
63293;0;57;0;5;$40,864;No;$169,993;F;Técnico;Arquitecto;39;Privado;$12,820;4;SUV;no;$0;0;No;1;1;Rural
67486;0;36;3;15;$79,457;Si;$213,122;F;Superior;Administrador;34;Privado;$5,100;1;SUV;no;$0;0;No;1;8;Urbano
28510;0;43;0;12;$61,949;No;$245,454;M;Técnico;Independiente;17;Privado;$11,990;4;Minivan;no;$0;0;No;2;10;Urbano
14116;0;53;0;13;$41,199;No;$150,933;F;Superior;Deportista;21;Privado;$15,360;1;SUV;no;$0;0;No;0;8;Urbano
44068;0;54;0;9;$5,340;No;$0;F;Superior;Ingeniero;19;Privado;$2,030;4;Deportivo;no;$0;0;No;0;12;Rural
90211;0;52;0;14;$207,687;No;$510,742;M;Master;;26;Comercial;$35,160;1;Camión;no;$0;0;No;0;16;Urbano
47784;0;47;0;2;$52,284;No;$229,647;F;PhD;Deportista;34;Privado;$11,440;1;SUV;no;$0;0;No;1;13;Urbano
46148;0;47;0;9;$108,776;No;$278,542;F;Superior;Deportista;47;Privado;$9,150;1;SUV;no;$0;0;No;1;2;Urbano
15485;0;37;0;11;$48,737;No;$224,515;M;Superior;Independiente;32;Comercial;$5,200;10;Pickup;no;$0;0;Si;6;;Urbano
42604;0;35;0;6;;No;$152,065;F;Técnico;Arquitecto;41;Privado;$11,290;1;SUV;no;$0;0;No;0;6;Urbano
73365;0;40;0;13;$54,475;No;$158,491;M;Superior;Arquitecto;37;Privado;$18,170;12;Van;si;$0;0;No;0;11;Rural
77666;0;50;0;14;$24,833;No;$0;F;Superior;Arquitecto;38;Privado;$20,230;12;SUV;no;$0;0;No;0;9;Rural
10872;0;39;2;15;$26,737;No;$153,572;M;Bachiller;Arquitecto;22;Privado;$15,340;1;Minivan;si;$0;0;No;1;6;Rural
78429;0;54;0;12;$17,050;No;$0;M;Técnico;Arquitecto;33;Privado;$8,600;7;Minivan;si;$0;0;No;0;5;Rural
74349;0;63;0;15;$55,530;No;$227,405;F;Master;Ingeniero;43;Privado;$13,350;1;Deportivo;no;$0;0;No;0;17;Rural
99306;0;30;1;10;$17,455;Si;$140,978;F;Bachiller;Independiente;50;Privado;$12,490;6;SUV;no;$0;0;No;1;6;Rural
43482;0;38;3;0;$0;No;$0;F;Bachiller;Estudiante;11;Privado;$5,300;4;Deportivo;no;$0;0;No;0;1;Rural
78181;0;54;0;7;$221,413;No;$511,661;M;Master;Abogado;17;Privado;$35,760;4;Minivan;no;$0;0;No;0;17;Urbano
67599;0;47;0;14;$96,111;No;$288,719;M;PhD;Doctor;26;Privado;$27,270;6;Minivan;si;$0;0;No;1;12;Urbano
10927;0;49;0;14;$96,143;No;$275,140;M;Superior;Independiente;40;Comercial;$16,010;6;Minivan;si;$0;0;No;1;12;Rural
51638;1;45;1;11;$35,825;No;$212,583;M;Bachiller;Arquitecto;34;Comercial;$5,080;9;Pickup;no;$0;0;No;1;7;Rural
99449;0;45;2;15;$20,653;No;$140,294;F;Bachiller;Arquitecto;24;Comercial;$20,720;1;Pickup;no;$0;0;No;0;6;Urbano
65856;0;52;0;3;$229,365;No;$531,301;M;PhD;Doctor;25;Privado;$33,810;1;Minivan;si;$0;0;No;1;16;Urbano
80564;0;28;4;0;$0;Si;$81,076;F;Bachiller;Ingeniero;27;Privado;$4,300;1;SUV;no;$0;0;No;0;6;Urbano
98189;0;58;0;14;$12,931;No;$123,551;F;Técnico;Ingeniero;39;Privado;$18,110;1;SUV;no;$0;0;Si;0;6;Rural
92784;0;56;0;;$98,830;No;$313,286;F;Superior;Deportista;28;Privado;$11,380;13;Deportivo;no;$0;0;No;0;14;Urbano
64604;0;57;2;16;$71,518;Si;$0;M;Master;Deportista;5;Privado;$14,350;4;Minivan;no;$0;0;No;0;13;Urbano
27901;0;39;3;8;$24,062;No;$149,083;F;Bachiller;Arquitecto;36;Privado;$12,510;1;Deportivo;no;$0;0;No;2;3;Urbano
83500;0;25;0;8;$118,074;No;$353,178;M;Superior;Administrador;26;Privado;$15,810;6;Minivan;si;$0;0;Si;2;10;Urbano
93520;0;44;1;13;$35,475;No;$168,463;M;Técnico;Arquitecto;26;Comercial;$31,770;6;Camión;si;$0;0;No;4;1;Urbano
17928;0;50;0;14;$15,989;No;$117,038;M;Bachiller;Arquitecto;22;Privado;$20,000;14;Van;no;$0;0;Si;0;5;Urbano
94492;0;41;0;11;$71,303;No;;F;Superior;Independiente;31;Comercial;$30,660;7;Minivan;no;$0;0;No;0;8;Urbano
92140;0;46;0;10;$131,260;No;$0;M;PhD;Abogado;22;Privado;$19,230;7;Minivan;no;$0;0;No;0;20;Urbano
65089;0;44;2;0;$0;No;$0;F;Técnico;Estudiante;38;Privado;$14,460;10;SUV;no;$0;0;No;0;1;Rural
83315;0;57;0;16;$70,532;No;$275,532;M;Superior;Administrador;33;Privado;$14,250;1;Minivan;no;$0;0;No;0;13;Urbano
79280;1;37;3;9;$27,431;Si;$153,652;F;Bachiller;Independiente;58;Privado;$15,400;6;SUV;no;$0;0;No;0;7;Rural
92456;0;58;0;11;$51,870;No;$0;M;Bachiller;Independiente;36;Comercial;$24,520;4;Camión;si;$0;0;Si;5;1;Urbano
67028;0;62;0;16;$103,109;No;$344,523;M;Master;Abogado;41;Privado;$11,810;1;SUV;si;$0;0;No;0;15;Urbano
79779;0;45;0;12;$33,648;No;$180,461;F;Superior;Administrador;45;Privado;$6,720;6;Deportivo;no;$0;0;Si;2;9;Urbano
92334;0;39;3;12;$51,884;Si;$180,951;F;Superior;Arquitecto;43;Privado;$10,590;6;SUV;no;$0;0;No;0;13;Rural
62410;0;58;4;16;$46,214;No;$241,259;M;Técnico;Arquitecto;34;Privado;$18,860;11;Van;si;$0;0;No;0;12;Urbano
75774;0;50;0;0;$0;No;$63,705;F;Superior;Ingeniero;33;Privado;$11,050;6;SUV;no;$0;0;No;0;9;Urbano
64201;0;37;0;11;;No;$164,213;F;Master;Abogado;14;Privado;$13,500;1;SUV;no;$0;0;No;2;13;Urbano
27747;0;46;0;13;$94,198;No;$315,253;M;Superior;Administrador;42;Comercial;$26,190;6;Camión;si;$0;0;No;0;7;Rural
60763;0;53;0;12;;No;$162,241;F;Superior;Ingeniero;33;Privado;$11,460;6;SUV;no;$0;0;No;0;11;Rural
20729;0;51;0;15;$68,128;No;$200,577;M;Master;Abogado;25;Privado;$13,410;1;Minivan;no;$0;0;No;0;;Urbano
10530;0;47;0;13;$109,533;No;$300,480;M;PhD;;37;Privado;$14,730;4;Minivan;no;$0;0;No;3;;Urbano
96439;0;40;2;11;$23,057;No;$126,080;F;Técnico;Arquitecto;51;Privado;$27,660;6;Pickup;no;$0;0;No;0;1;Rural
63743;0;47;0;12;$80,105;No;$0;M;Master;Deportista;29;Privado;$14,210;6;Minivan;si;$0;0;No;1;12;Urbano
18705;1;37;3;12;$28,196;No;$108,109;F;Técnico;Independiente;24;Comercial;$21,430;15;Minivan;no;$0;0;No;2;4;Urbano
73743;0;46;0;11;;No;$219,719;F;Superior;Administrador;52;Privado;$8,270;1;SUV;no;$0;0;No;1;11;Urbano
10921;0;36;0;8;$6,848;No;$0;F;Técnico;Estudiante;46;Privado;$15,020;1;Minivan;no;$0;0;No;0;4;Rural
62191;0;35;0;9;$19,639;No;$0;F;Técnico;Arquitecto;45;Privado;$20,860;4;Minivan;si;$0;0;No;0;1;Urbano
73485;0;48;0;16;$97,829;No;$292,727;F;Superior;Independiente;29;Comercial;$18,940;3;Minivan;no;$0;0;No;2;1;Urbano
35771;2;40;2;5;$16,575;No;$158,720;M;Técnico;Arquitecto;34;Privado;$7,160;3;Pickup;si;$0;0;No;2;1;Urbano
85632;0;53;0;11;$55,861;No;$0;M;Bachiller;Independiente;12;Privado;$1,500;6;Minivan;si;$0;0;No;0;7;Urbano
36951;0;47;0;11;$50,282;No;$232,945;M;Técnico;Independiente;29;Comercial;$10,730;4;Minivan;si;$0;0;No;0;7;Rural
44823;0;27;4;0;$0;No;$0;M;Técnico;Estudiante;45;Comercial;$4,400;7;Minivan;no;$0;0;Si;1;1;Urbano
80104;0;46;0;0;$0;No;$0;F;Técnico;Ingeniero;35;Privado;$1,500;17;SUV;no;$0;0;No;0;1;Urbano
41970;0;53;0;0;$0;No;$0;M;PhD;Doctor;35;Privado;$13,870;1;Minivan;si;$0;0;No;2;14;Urbano
90614;0;48;0;8;$66,702;No;$221,009;F;Master;Abogado;24;Privado;$15,580;13;SUV;no;$0;0;No;0;21;Rural
80074;0;53;0;13;$59,781;No;$246,460;F;Superior;Ingeniero;50;Privado;$9,560;7;SUV;no;$0;0;No;2;1;Urbano
94548;0;51;0;9;$112,674;No;$312,871;F;Superior;Independiente;59;Privado;$12,770;6;SUV;no;$0;0;Si;0;9;Rural
31131;0;40;0;9;$76,668;No;$268,878;M;Superior;Deportista;46;Privado;$13,970;1;Minivan;no;$0;0;No;0;1;Urbano
65234;0;41;0;13;$40,466;No;$0;F;Técnico;Arquitecto;21;Privado;$5,600;10;Minivan;no;$0;0;No;1;1;Urbano
59095;0;52;0;0;$0;No;$87,925;F;Técnico;Estudiante;48;Comercial;$9,280;1;SUV;no;$0;0;No;1;6;Rural
61079;0;48;0;11;$56,814;No;$230,221;M;Técnico;Arquitecto;55;Privado;$10,930;7;Minivan;si;$0;0;No;0;1;Urbano
55903;0;32;2;0;;No;$86,502;F;Bachiller;Ingeniero;39;Privado;$6,440;6;SUV;no;$0;0;No;2;6;Rural
66618;0;57;0;14;$200,772;No;$465,304;F;PhD;Doctor;27;Privado;$9,270;1;SUV;no;$0;0;No;0;;Urbano
88780;0;35;1;12;$8,276;No;$0;F;Técnico;Estudiante;13;Comercial;$2,330;10;Deportivo;no;$0;0;No;4;7;Urbano
99424;0;48;0;11;$131,063;No;$368,546;M;Superior;Administrador;36;Privado;$19,410;5;Van;si;$0;0;No;0;7;Urbano
15885;0;53;0;14;$77,100;No;$0;F;Master;Abogado;15;Privado;$18,300;1;Deportivo;no;$0;0;No;0;11;Urbano
76824;0;42;0;7;$58,460;No;$204,259;F;Bachiller;Independiente;36;Privado;$20,230;17;Minivan;no;$0;0;No;1;4;Rural
25215;0;47;0;10;$42,474;No;$151,397;F;Master;Administrador;31;Privado;$13,790;17;SUV;no;$0;0;No;3;19;Urbano
69415;0;64;0;5;$46,598;No;$180,231;F;Master;Abogado;27;Privado;$12,560;4;Deportivo;no;$0;0;No;3;1;Urbano
80193;0;56;2;11;$75,265;Si;$212,010;M;Técnico;Deportista;7;Privado;$14,630;17;Minivan;si;$0;0;No;1;10;Urbano
18010;0;30;1;11;$37,307;Si;$0;F;Técnico;Ingeniero;71;Privado;$9,040;10;Minivan;no;$0;0;No;0;10;Urbano
31905;0;61;0;14;$65,775;No;$199,244;M;Master;Abogado;57;Privado;$28,170;4;Deportivo;si;$0;0;Si;4;18;Urbano
50975;0;50;0;0;$0;No;$90,068;F;Superior;Ingeniero;50;Privado;$10,250;6;SUV;no;$0;0;No;0;7;Rural
75916;0;28;0;6;$11,100;No;$121,671;M;Bachiller;Arquitecto;52;Comercial;$8,820;4;Pickup;no;$0;0;No;4;1;Rural
66500;0;49;0;14;$90,036;No;$0;M;Superior;Deportista;21;Privado;$17,110;18;Van;si;$0;0;No;0;17;Urbano
18284;0;32;2;12;$77,021;No;$196,820;M;Master;;55;Comercial;$10,400;10;Pickup;si;$0;0;No;1;13;Urbano
21629;0;66;0;13;$45,790;No;$213,595;F;Superior;Ingeniero;15;Comercial;$25,090;10;Pickup;no;$0;0;No;0;15;Rural
96798;0;40;2;14;$50,401;Si;$149,910;F;Técnico;Arquitecto;5;Privado;$1,500;6;SUV;no;$0;0;No;3;7;Urbano
71588;0;46;0;;$26,391;No;$0;F;Técnico;Independiente;15;Comercial;$6,100;16;SUV;no;$0;0;No;1;7;Rural
44737;0;38;2;8;$43,851;No;$135,243;F;Técnico;Arquitecto;25;Privado;$9,690;1;SUV;no;$0;0;No;0;9;Rural
15107;0;46;0;14;;No;$0;F;Bachiller;Arquitecto;52;Privado;$8,820;1;SUV;no;$0;0;No;0;1;Rural
92721;0;37;0;11;;No;$164,213;F;Master;Abogado;14;Privado;$13,500;1;SUV;no;$0;0;No;2;13;Urbano
13518;0;40;0;9;$28,747;No;$149,708;M;Master;Abogado;55;Privado;$10,520;3;Minivan;no;$0;0;No;1;12;Urbano
16412;1;44;1;9;$55,663;No;$170,090;F;Superior;Independiente;19;Comercial;$17,630;1;Minivan;no;$0;0;No;1;;Urbano
88015;0;39;0;9;$103,073;No;$257,576;F;Superior;Deportista;29;Privado;$28,750;1;Pickup;no;$0;0;No;0;1;Urbano
57073;0;36;0;12;;No;;M;Superior;Administrador;27;Privado;$12,620;17;Minivan;no;$0;0;No;0;15;Urbano
35434;0;57;0;12;$55,119;No;$232,678;M;Master;Abogado;29;Privado;$17,950;1;Van;si;$0;0;No;0;;Urbano
60813;0;42;0;9;$16,716;No;$117,163;F;Técnico;Arquitecto;5;Privado;$21,580;1;Pickup;no;$0;0;No;1;6;Rural
98565;0;44;1;14;$118,257;No;$320,567;F;Superior;Deportista;9;Privado;$5,900;11;SUV;no;$0;0;No;0;10;Urbano
53480;0;41;0;10;$239,084;No;$538,702;F;PhD;Doctor;29;Privado;$43,450;9;Van;no;$0;0;No;2;17;Urbano
64788;0;46;0;14;$129,798;No;$312,180;F;Master;Deportista;19;Comercial;$23,550;1;Pickup;no;$0;0;No;0;12;Urbano
98575;0;48;0;0;$0;No;$0;M;Superior;Estudiante;45;Comercial;$6,300;1;Pickup;no;$0;0;No;0;7;Rural
78136;1;42;2;15;$22,155;No;$127,123;M;Master;Abogado;30;Privado;$7,920;6;Pickup;si;$0;0;No;0;15;Urbano
51897;1;40;1;9;$126,679;No;$350,077;M;Técnico;Independiente;16;Comercial;$14,420;4;Minivan;si;$0;0;No;0;1;Urbano
57737;0;53;0;15;$58,231;No;$176,785;M;Superior;Administrador;58;Privado;$1,500;4;Minivan;si;$0;0;No;0;;Urbano
32794;0;50;0;13;$22,800;No;$0;F;Superior;Estudiante;52;Comercial;$16,140;1;SUV;no;$0;0;No;0;5;Rural
46191;0;52;0;13;$70,055;No;;F;Master;Deportista;35;Privado;$8,510;3;SUV;no;$0;0;No;0;13;Urbano
25551;1;41;2;13;$65,885;Si;$0;F;Técnico;Independiente;51;Comercial;$12,190;1;SUV;no;$0;0;Si;4;8;Urbano
46370;0;45;0;14;$58,369;No;$200,672;M;Técnico;Administrador;49;Privado;$20,480;10;Van;no;$0;0;No;0;1;Urbano
84563;0;46;0;7;$38,786;No;$150,824;M;Superior;Independiente;9;Comercial;$10,580;9;Minivan;si;$0;0;No;2;7;Rural
10839;0;38;1;9;$34,319;No;$202,323;F;Técnico;Arquitecto;48;Privado;$13,460;4;Minivan;no;$0;0;No;1;1;Urbano
43751;0;42;2;15;$51,409;No;$205,895;F;Master;Abogado;23;Privado;$22,270;1;Minivan;no;$0;0;No;0;15;Rural
34087;0;45;0;13;$15,249;No;$0;M;Bachiller;Estudiante;24;Privado;$29,370;1;Minivan;si;$0;0;No;0;5;Rural
64768;0;45;0;12;$91,613;No;$269,046;F;Master;Abogado;25;Privado;$15,160;1;SUV;no;$0;0;No;0;12;Urbano
45284;0;47;0;11;;No;$175,750;F;Master;Administrador;50;Privado;$12,560;6;SUV;no;$0;0;No;0;25;Urbano
56920;0;51;0;8;$112,819;No;$345,297;M;Master;Administrador;33;Privado;$18,660;7;Minivan;no;$0;0;No;1;20;Urbano
76714;0;47;0;9;$185,370;No;$424,118;M;Master;Deportista;54;Comercial;$9,210;6;Pickup;no;$0;0;No;0;17;Urbano
80094;0;41;0;7;$37,771;No;$169,247;F;Superior;Ingeniero;44;Privado;$9,380;4;SUV;no;$0;0;No;0;11;Rural
